date,platform,version,user_id
2022-09-17 11:38:17,windows,1,53
2022-09-17 11:38:17,windows,3,230
2022-09-17 11:38:17,windows,1,111
2022-09-17 11:38:17,windows,2,61
2022-09-17 11:38:17,windows,2,179
2022-09-17 11:38:17,windows,2,266
2022-09-17 11:38:17,windows,2,100
2022-09-17 11:38:17,windows,2,77
2022-09-17 11:38:17,windows,2,154
2022-09-17 11:38:17,android,1,280
2022-09-17 11:38:17,android,2,123
2022-09-17 11:38:17,android,2,177
2022-09-17 11:38:17,android,2,75
2022-09-17 11:38:17,android,2,300
2022-09-17 11:38:17,android,2,217
2022-09-17 11:38:17,android,3,59
2022-09-17 11:38:17,android,2,244
2022-09-17 11:38:17,android,1,96
2022-09-17 11:38:17,android,3,168
2022-09-17 11:38:17,android,1,173
2022-09-17 11:38:17,android,2,287
2022-09-17 11:38:17,android,3,126
2022-09-17 11:38:17,android,1,123
2022-09-17 11:38:17,android,3,215
2022-09-17 11:38:17,android,2,112
2022-09-17 11:38:17,android,2,70
2022-09-17 11:38:17,android,2,187
2022-09-17 11:38:17,android,1,35
2022-09-17 11:38:17,android,1,235
2022-09-17 11:38:17,android,2,68
2022-09-17 11:38:17,android,2,198
2022-09-17 11:38:17,android,1,296
2022-09-17 11:38:17,android,2,221
2022-09-17 11:38:17,android,1,253
2022-09-17 11:38:17,android,3,103
2022-09-17 11:38:17,android,3,209
2022-09-17 11:38:17,android,1,251
2022-09-17 11:38:17,android,1,79
2022-09-17 11:38:17,android,3,277
2022-09-17 11:38:17,android,1,34
2022-09-17 11:38:17,android,1,10
2022-09-17 11:38:17,android,2,45
2022-09-17 11:38:17,android,2,91
2022-09-17 11:38:17,android,1,22
2022-09-17 11:38:17,android,3,50
2022-09-17 11:38:17,android,2,191
2022-09-17 11:38:17,android,3,113
2022-09-17 11:38:17,android,2,88
2022-09-17 11:38:17,android,1,224
2022-09-17 11:38:17,android,1,59
2022-09-17 11:38:17,android,3,62
2022-09-17 11:38:17,android,1,297
2022-09-17 11:38:17,android,1,278
2022-09-17 11:38:17,android,3,203
2022-09-17 11:38:17,android,2,282
2022-09-17 11:38:17,android,1,111
2022-09-17 11:38:17,android,2,112
2022-09-17 11:38:17,android,1,257
2022-09-17 11:38:17,android,3,37
2022-09-17 11:38:17,android,1,105
2022-09-17 11:38:17,android,3,69
2022-09-17 11:38:17,android,1,227
2022-09-17 11:38:17,android,2,213
2022-09-17 11:38:17,android,2,110
2022-09-17 11:38:17,android,2,158
2022-09-17 11:38:17,android,3,283
2022-09-17 11:38:17,android,2,182
2022-09-17 11:38:17,android,3,12
2022-09-17 11:38:17,android,3,25
2022-09-17 11:38:17,android,3,251
2022-09-17 11:38:17,android,1,195
2022-09-17 11:38:17,android,1,185
2022-09-17 11:38:17,android,2,211
2022-09-17 11:38:17,android,2,134
2022-09-17 11:38:17,android,1,87
2022-09-17 11:38:17,android,1,95
2022-09-17 11:38:17,android,3,200
2022-09-17 11:38:17,android,1,119
2022-09-17 11:38:17,android,1,31
2022-09-17 11:38:17,android,1,182
2022-09-17 11:38:17,android,1,265
2022-09-17 11:38:17,android,3,254
2022-09-17 11:38:17,android,1,43
2022-09-17 11:38:17,android,3,4
2022-09-17 11:38:17,android,2,12
2022-09-17 11:38:17,android,1,242
2022-09-17 11:38:17,android,1,85
2022-09-17 11:38:17,android,1,188
2022-09-17 11:38:17,android,2,214
2022-09-17 11:38:17,android,2,126
2022-09-17 11:38:17,android,3,152
2022-09-17 11:38:17,android,2,288
2022-09-17 11:38:17,android,3,201
2022-09-17 11:38:17,android,2,132
2022-09-17 11:38:17,android,3,16
2022-09-17 11:38:17,android,3,181
2022-09-17 11:38:17,android,2,270
2022-09-17 11:38:17,android,3,209
2022-09-17 11:38:17,android,1,140
2022-09-17 11:38:17,android,2,279
2022-09-17 11:38:17,android,1,251
2022-09-17 11:38:17,android,1,295
2022-09-17 11:38:17,android,2,127
2022-09-17 11:38:17,android,2,156
2022-09-17 11:38:17,android,2,189
2022-09-17 11:38:17,android,1,277
2022-09-17 11:38:17,android,1,66
2022-09-17 11:38:17,android,3,23
2022-09-17 11:38:17,android,3,133
2022-09-17 11:38:17,android,3,52
2022-09-17 11:38:17,android,3,96
2022-09-17 11:38:17,android,1,252
2022-09-17 11:38:17,android,2,74
2022-09-17 11:38:17,android,3,85
2022-09-17 11:38:17,android,3,151
2022-09-17 11:38:17,android,1,204
2022-09-17 11:38:17,android,1,132
2022-09-17 11:38:17,android,1,241
2022-09-17 11:38:17,android,1,96
2022-09-17 11:38:17,android,2,36
2022-09-17 11:38:17,android,2,64
2022-09-17 11:38:17,android,3,272
2022-09-17 11:38:17,android,3,31
2022-09-17 11:38:17,android,2,182
2022-09-17 11:38:17,android,2,198
2022-09-17 11:38:17,android,2,281
2022-09-17 11:38:17,android,1,196
2022-09-17 11:38:17,android,2,215
2022-09-17 11:38:17,android,1,116
2022-09-17 11:38:17,android,3,77
2022-09-17 11:38:17,android,1,69
2022-09-17 11:38:17,android,2,143
2022-09-17 11:38:17,android,2,281
2022-09-17 11:38:17,android,3,242
2022-09-17 11:38:17,android,2,54
2022-09-17 11:38:17,android,1,60
2022-09-17 11:38:17,android,1,8
2022-09-17 11:38:17,android,3,181
2022-09-17 11:38:17,android,2,213
2022-09-17 11:38:17,android,3,52
2022-09-17 11:38:17,android,3,87
2022-09-17 11:38:17,android,2,172
2022-09-17 11:38:17,android,2,210
2022-09-17 11:38:17,android,1,149
2022-09-17 11:38:17,ios,1,187
2022-09-17 11:38:17,ios,2,79
2022-09-17 11:38:17,ios,1,98
2022-09-17 11:38:17,ios,2,64
2022-09-17 11:38:17,ios,1,156
2022-09-17 11:38:17,ios,3,98
2022-09-17 11:38:17,ios,1,158
2022-09-17 11:38:17,ios,2,182
2022-09-17 11:38:17,ios,1,199
2022-09-17 11:38:17,ios,2,6
2022-09-17 11:38:17,ios,2,264
2022-09-17 11:38:17,ios,1,139
2022-09-17 11:38:17,ios,3,122
2022-09-17 11:38:17,ios,2,134
2022-09-17 11:38:17,ios,1,17
2022-09-17 11:38:17,ios,1,123
2022-09-17 11:38:17,ios,1,165
2022-09-17 11:38:17,ios,2,92
2022-09-17 11:38:17,ios,1,13
2022-09-17 11:38:17,ios,3,288
2022-09-17 11:38:17,ios,1,279
2022-09-17 11:38:17,ios,2,177
2022-09-17 11:38:17,ios,3,276
2022-09-17 11:38:17,ios,1,193
2022-09-17 11:38:17,ios,1,43
2022-09-17 11:38:17,ios,3,139
2022-09-17 11:38:17,ios,1,115
2022-09-17 11:38:17,ios,1,21
2022-09-17 11:38:17,ios,1,247
2022-09-17 11:38:17,ios,2,156
2022-09-17 11:38:17,ios,1,157
2022-09-17 11:38:17,ios,1,104
2022-09-17 11:38:17,ios,3,200
2022-09-17 11:38:17,ios,1,172
2022-09-17 11:38:17,ios,3,133
2022-09-17 11:38:17,ios,1,72
2022-09-17 11:38:17,ios,2,44
2022-09-17 11:38:17,ios,2,81
2022-09-17 11:38:17,ios,3,235
2022-09-17 11:38:17,ios,3,43
2022-09-17 11:38:17,ios,3,112
2022-09-17 11:38:17,ios,2,188
2022-09-17 11:38:17,ios,1,176
2022-09-17 11:38:17,ios,2,278
2022-09-17 11:38:17,ios,2,149
2022-09-17 11:38:17,ios,3,270
2022-09-17 11:38:17,ios,3,284
2022-09-17 11:38:17,ios,1,123
2022-09-17 11:38:17,ios,3,200
2022-09-17 11:38:17,ios,2,117
2022-09-17 11:38:17,ios,1,206
2022-09-17 11:38:17,ios,2,228
2022-09-17 11:38:17,ios,1,169
2022-09-17 11:38:17,ios,1,287
2022-09-17 11:38:17,ios,3,258
2022-09-17 11:38:17,ios,1,13
2022-09-17 11:38:17,ios,1,281
2022-09-17 11:38:17,ios,3,20
2022-09-17 11:38:17,ios,2,236
2022-09-17 11:38:17,ios,2,261
2022-09-17 11:38:17,ios,3,12
2022-09-17 11:38:17,ios,2,113
2022-09-17 11:38:17,ios,3,214
2022-09-17 11:38:17,ios,2,143
2022-09-17 11:38:17,ios,1,298
2022-09-17 11:38:17,ios,1,133
2022-09-17 11:38:17,ios,1,81
2022-09-17 11:38:17,ios,3,210
2022-09-17 11:38:17,ios,3,151
2022-09-17 11:38:17,ios,2,178
2022-09-17 11:38:17,ios,1,112
2022-09-17 11:38:17,ios,2,237
2022-09-17 11:38:17,ios,3,277
2022-09-17 11:38:17,ios,3,146
2022-09-17 11:38:17,ios,3,80
2022-09-17 11:38:17,ios,2,232
2022-09-17 11:38:17,ios,3,189
2022-09-17 11:38:17,ios,3,189
2022-09-17 11:38:17,ios,1,62
2022-09-17 11:38:17,ios,1,294
2022-09-17 11:38:17,ios,1,273
2022-09-17 11:38:17,ios,3,71
2022-09-17 11:38:17,ios,3,72
2022-09-17 11:38:17,ios,3,166
2022-09-17 11:38:17,ios,1,21
2022-09-17 11:38:17,ios,3,66
2022-09-17 11:38:17,ios,2,236
2022-09-17 11:38:17,ios,1,61
2022-09-17 11:38:17,ios,3,262
2022-09-17 11:38:17,ios,1,37
2022-09-17 11:38:17,ios,1,74
2022-09-17 11:38:17,ios,2,230
2022-09-17 11:38:17,ios,2,49
2022-09-17 11:38:17,ios,1,87
2022-09-17 11:38:17,ios,2,138
2022-09-17 11:38:17,ios,1,270
2022-09-17 11:38:17,ios,2,164
2022-09-17 11:38:17,ios,3,102
2022-09-17 11:38:17,ios,1,296
2022-09-17 11:38:17,ios,1,267
2022-09-17 11:38:17,ios,2,193
2022-09-17 11:38:17,ios,2,286
2022-09-17 11:38:17,ios,2,170
2022-09-17 11:38:17,ios,1,159
2022-09-17 11:38:17,ios,3,83
2022-09-17 11:38:17,ios,1,297
2022-09-17 11:38:17,ios,3,149
2022-09-17 11:38:17,ios,3,62
2022-09-17 11:38:17,ios,1,131
2022-09-17 11:38:17,ios,2,49
2022-09-17 11:38:17,ios,2,253
2022-09-17 11:38:17,ios,1,64
2022-09-17 11:38:17,ios,1,119
2022-09-17 11:38:17,ios,1,274
2022-09-17 11:38:17,ios,3,97
2022-09-17 11:38:17,ios,2,134
2022-09-17 11:38:17,ios,1,27
2022-09-17 11:38:17,ios,2,167
2022-09-17 11:38:17,ios,2,25
2022-09-17 11:38:17,ios,3,297
2022-09-17 11:38:17,ios,3,238
2022-09-17 11:38:17,ios,3,27
2022-09-17 11:38:17,ios,2,133
2022-09-17 11:38:17,ios,1,88
2022-09-17 11:38:17,ios,2,237
2022-09-17 11:38:17,ios,3,125
2022-09-17 11:38:17,ios,3,53
2022-09-17 11:38:17,ios,2,292
2022-09-17 11:38:17,ios,1,40
2022-09-17 11:38:17,ios,1,51
2022-09-17 11:38:17,ios,1,158
2022-09-17 11:38:17,ios,3,71
2022-09-17 11:38:17,ios,1,241
2022-09-17 11:38:17,ios,2,15
2022-09-17 11:38:17,ios,2,171
2022-09-16 11:38:17,windows,2,224
2022-09-16 11:38:17,windows,3,116
2022-09-16 11:38:17,windows,1,240
2022-09-16 11:38:17,windows,3,157
2022-09-16 11:38:17,windows,1,102
2022-09-16 11:38:17,windows,3,60
2022-09-16 11:38:17,windows,3,129
2022-09-16 11:38:17,windows,2,94
2022-09-16 11:38:17,windows,2,183
2022-09-16 11:38:17,windows,3,36
2022-09-16 11:38:17,windows,1,268
2022-09-16 11:38:17,windows,2,51
2022-09-16 11:38:17,windows,3,12
2022-09-16 11:38:17,windows,3,133
2022-09-16 11:38:17,windows,2,291
2022-09-16 11:38:17,windows,1,221
2022-09-16 11:38:17,windows,3,180
2022-09-16 11:38:17,windows,2,36
2022-09-16 11:38:17,windows,3,65
2022-09-16 11:38:17,windows,1,250
2022-09-16 11:38:17,windows,3,274
2022-09-16 11:38:17,windows,1,296
2022-09-16 11:38:17,windows,1,114
2022-09-16 11:38:17,windows,2,199
2022-09-16 11:38:17,windows,3,159
2022-09-16 11:38:17,windows,3,149
2022-09-16 11:38:17,windows,2,31
2022-09-16 11:38:17,windows,2,172
2022-09-16 11:38:17,windows,3,221
2022-09-16 11:38:17,windows,2,213
2022-09-16 11:38:17,android,1,234
2022-09-16 11:38:17,android,1,260
2022-09-16 11:38:17,android,2,68
2022-09-16 11:38:17,android,1,214
2022-09-16 11:38:17,android,2,290
2022-09-16 11:38:17,android,3,23
2022-09-16 11:38:17,android,2,162
2022-09-16 11:38:17,android,1,105
2022-09-16 11:38:17,android,3,51
2022-09-16 11:38:17,android,3,178
2022-09-16 11:38:17,android,3,22
2022-09-16 11:38:17,android,3,259
2022-09-16 11:38:17,android,1,158
2022-09-16 11:38:17,android,3,217
2022-09-16 11:38:17,android,3,139
2022-09-16 11:38:17,android,1,72
2022-09-16 11:38:17,android,2,256
2022-09-16 11:38:17,android,3,149
2022-09-16 11:38:17,android,3,93
2022-09-16 11:38:17,android,2,7
2022-09-16 11:38:17,android,2,32
2022-09-16 11:38:17,android,2,208
2022-09-16 11:38:17,android,2,140
2022-09-16 11:38:17,android,1,297
2022-09-16 11:38:17,android,2,118
2022-09-16 11:38:17,android,1,144
2022-09-16 11:38:17,android,1,298
2022-09-16 11:38:17,android,2,190
2022-09-16 11:38:17,android,1,65
2022-09-16 11:38:17,android,1,125
2022-09-16 11:38:17,android,3,13
2022-09-16 11:38:17,android,1,293
2022-09-16 11:38:17,android,1,262
2022-09-16 11:38:17,android,1,3
2022-09-16 11:38:17,android,3,284
2022-09-16 11:38:17,android,3,167
2022-09-16 11:38:17,android,3,120
2022-09-16 11:38:17,android,1,282
2022-09-16 11:38:17,android,3,261
2022-09-16 11:38:17,android,2,246
2022-09-16 11:38:17,android,2,154
2022-09-16 11:38:17,android,2,95
2022-09-16 11:38:17,android,2,40
2022-09-16 11:38:17,android,2,194
2022-09-16 11:38:17,android,2,102
2022-09-16 11:38:17,android,1,258
2022-09-16 11:38:17,android,3,18
2022-09-16 11:38:17,android,2,37
2022-09-16 11:38:17,android,3,247
2022-09-16 11:38:17,android,1,25
2022-09-16 11:38:17,android,2,104
2022-09-16 11:38:17,android,2,28
2022-09-16 11:38:17,android,1,90
2022-09-16 11:38:17,android,3,265
2022-09-16 11:38:17,android,3,3
2022-09-16 11:38:17,android,3,188
2022-09-16 11:38:17,android,3,129
2022-09-16 11:38:17,android,3,260
2022-09-16 11:38:17,android,2,242
2022-09-16 11:38:17,android,1,206
2022-09-16 11:38:17,android,2,209
2022-09-16 11:38:17,android,1,226
2022-09-16 11:38:17,android,3,201
2022-09-16 11:38:17,android,2,108
2022-09-16 11:38:17,android,3,178
2022-09-16 11:38:17,android,2,21
2022-09-16 11:38:17,android,1,255
2022-09-16 11:38:17,android,3,279
2022-09-16 11:38:17,android,1,195
2022-09-16 11:38:17,android,3,175
2022-09-16 11:38:17,android,1,183
2022-09-16 11:38:17,android,1,268
2022-09-16 11:38:17,android,1,262
2022-09-16 11:38:17,android,3,176
2022-09-16 11:38:17,android,1,33
2022-09-16 11:38:17,android,2,194
2022-09-16 11:38:17,android,1,222
2022-09-16 11:38:17,android,1,166
2022-09-16 11:38:17,android,2,219
2022-09-16 11:38:17,android,1,126
2022-09-16 11:38:17,android,1,26
2022-09-16 11:38:17,android,3,111
2022-09-16 11:38:17,android,1,63
2022-09-16 11:38:17,android,1,276
2022-09-16 11:38:17,android,3,20
2022-09-16 11:38:17,android,2,151
